"quantity","year","color_name","color_rgb","color_group_id","color_group_name","color_group_rgb"
1892,2024,Medium Azure,"36AEBF",5,Blue,"0055BF"
1868,2021,Dark Azure,"078BC9",5,Blue,"0055BF"
1794,2018,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
1776,2014,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
1743,1976,Blue,"0055BF",5,Blue,"0055BF"
1669,1987,Blue,"0055BF",5,Blue,"0055BF"
1652,1986,Blue,"0055BF",5,Blue,"0055BF"
1648,1990,Blue,"0055BF",5,Blue,"0055BF"
1570,2008,Dark Blue,"0A3463",5,Blue,"0055BF"
1559,1979,Blue,"0055BF",5,Blue,"0055BF"
1501,1980,Blue,"0055BF",5,Blue,"0055BF"
1486,2024,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
1461,2022,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
1439,2013,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
1417,2018,Dark Azure,"078BC9",5,Blue,"0055BF"
1386,2019,Medium Azure,"36AEBF",5,Blue,"0055BF"
1366,1989,Blue,"0055BF",5,Blue,"0055BF"
1359,2024,Dark Azure,"078BC9",5,Blue,"0055BF"
1329,2023,Sand Blue,"6074A1",5,Blue,"0055BF"
1300,2017,Medium Azure,"36AEBF",5,Blue,"0055BF"
1296,1977,Blue,"0055BF",5,Blue,"0055BF"
1295,1991,Blue,"0055BF",5,Blue,"0055BF"
1272,2023,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
1270,2020,Dark Azure,"078BC9",5,Blue,"0055BF"
1259,2010,Medium Blue,"5A93DB",5,Blue,"0055BF"
1236,2016,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
1221,2016,Dark Blue,"0A3463",5,Blue,"0055BF"
1221,1984,Blue,"0055BF",5,Blue,"0055BF"
1218,2024,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
1217,1993,Blue,"0055BF",5,Blue,"0055BF"
1206,2005,Dark Blue,"0A3463",5,Blue,"0055BF"
1163,1966,Blue,"0055BF",5,Blue,"0055BF"
1161,1973,Blue,"0055BF",5,Blue,"0055BF"
1151,2019,Dark Azure,"078BC9",5,Blue,"0055BF"
1127,2017,Medium Blue,"5A93DB",5,Blue,"0055BF"
1104,1963,Modulex Teal Blue,"467083",5,Blue,"0055BF"
1081,2015,Medium Azure,"36AEBF",5,Blue,"0055BF"
1073,2018,Medium Azure,"36AEBF",5,Blue,"0055BF"
1058,1994,Blue,"0055BF",5,Blue,"0055BF"
1055,2022,Medium Blue,"5A93DB",5,Blue,"0055BF"
1052,2012,Medium Blue,"5A93DB",5,Blue,"0055BF"
1050,1969,Blue,"0055BF",5,Blue,"0055BF"
1032,1975,Blue,"0055BF",5,Blue,"0055BF"
986,2021,Sand Blue,"6074A1",5,Blue,"0055BF"
978,2016,Medium Azure,"36AEBF",5,Blue,"0055BF"
930,2005,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
917,2007,Dark Blue,"0A3463",5,Blue,"0055BF"
882,2024,Sand Blue,"6074A1",5,Blue,"0055BF"
869,2009,Dark Blue,"0A3463",5,Blue,"0055BF"
856,1992,Blue,"0055BF",5,Blue,"0055BF"
855,1981,Blue,"0055BF",5,Blue,"0055BF"
838,1972,Blue,"0055BF",5,Blue,"0055BF"
835,1978,Blue,"0055BF",5,Blue,"0055BF"
833,2016,Dark Azure,"078BC9",5,Blue,"0055BF"
823,2014,Dark Blue,"0A3463",5,Blue,"0055BF"
803,2021,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
790,2014,Medium Azure,"36AEBF",5,Blue,"0055BF"
790,2015,Medium Blue,"5A93DB",5,Blue,"0055BF"
776,2013,Dark Blue,"0A3463",5,Blue,"0055BF"
767,1983,Blue,"0055BF",5,Blue,"0055BF"
756,2005,Medium Blue,"5A93DB",5,Blue,"0055BF"
738,2012,Dark Blue,"0A3463",5,Blue,"0055BF"
721,2010,Dark Blue,"0A3463",5,Blue,"0055BF"
714,2007,Medium Blue,"5A93DB",5,Blue,"0055BF"
691,2008,Medium Blue,"5A93DB",5,Blue,"0055BF"
685,1967,Blue,"0055BF",5,Blue,"0055BF"
683,2007,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
658,2022,Sand Blue,"6074A1",5,Blue,"0055BF"
646,1982,Blue,"0055BF",5,Blue,"0055BF"
643,2018,Medium Blue,"5A93DB",5,Blue,"0055BF"
635,2017,Sand Blue,"6074A1",5,Blue,"0055BF"
623,2013,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
603,2014,Medium Blue,"5A93DB",5,Blue,"0055BF"
592,1971,Blue,"0055BF",5,Blue,"0055BF"
587,2004,Medium Blue,"5A93DB",5,Blue,"0055BF"
569,2004,Sand Blue,"6074A1",5,Blue,"0055BF"
558,1988,Blue,"0055BF",5,Blue,"0055BF"
542,2011,Dark Blue,"0A3463",5,Blue,"0055BF"
539,2017,Dark Azure,"078BC9",5,Blue,"0055BF"
521,2016,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
520,2019,Sand Blue,"6074A1",5,Blue,"0055BF"
515,2009,Medium Blue,"5A93DB",5,Blue,"0055BF"
507,2020,Medium Blue,"5A93DB",5,Blue,"0055BF"
495,1974,Blue,"0055BF",5,Blue,"0055BF"
492,2012,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
486,2011,Medium Blue,"5A93DB",5,Blue,"0055BF"
461,1968,Blue,"0055BF",5,Blue,"0055BF"
451,2013,Medium Blue,"5A93DB",5,Blue,"0055BF"
447,2015,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
433,2014,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
432,2003,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
418,2011,Sand Blue,"6074A1",5,Blue,"0055BF"
415,2020,Sand Blue,"6074A1",5,Blue,"0055BF"
410,2016,Medium Blue,"5A93DB",5,Blue,"0055BF"
404,2019,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
399,1964,Blue,"0055BF",5,Blue,"0055BF"
394,2016,Sand Blue,"6074A1",5,Blue,"0055BF"
393,2004,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
380,2004,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
379,2008,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
377,2011,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
376,1962,Blue,"0055BF",5,Blue,"0055BF"
373,2017,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
365,2023,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
357,2011,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
356,2010,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
351,2009,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
349,2022,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
346,2006,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
340,2004,Dark Blue,"0A3463",5,Blue,"0055BF"
332,2020,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
326,2006,Pastel Blue,"5AC4DA",5,Blue,"0055BF"
324,1958,Blue,"0055BF",5,Blue,"0055BF"
319,2010,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
319,2024,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
315,2013,Dark Azure,"078BC9",5,Blue,"0055BF"
314,2021,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
310,1970,Blue,"0055BF",5,Blue,"0055BF"
308,2019,Medium Blue,"5A93DB",5,Blue,"0055BF"
308,2018,Sand Blue,"6074A1",5,Blue,"0055BF"
296,2012,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
286,2018,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
279,2008,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
272,1965,Blue,"0055BF",5,Blue,"0055BF"
268,2013,Medium Azure,"36AEBF",5,Blue,"0055BF"
263,2007,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
262,2003,Medium Blue,"5A93DB",5,Blue,"0055BF"
258,2006,Dark Blue,"0A3463",5,Blue,"0055BF"
254,2021,Trans-Blue Opal,"68BCC5",5,Blue,"0055BF"
252,2002,Medium Blue,"5A93DB",5,Blue,"0055BF"
246,2012,Medium Azure,"36AEBF",5,Blue,"0055BF"
239,2017,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
236,2005,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
229,2011,Pastel Blue,"5AC4DA",5,Blue,"0055BF"
223,2004,Royal Blue,"4C61DB",5,Blue,"0055BF"
214,1963,Blue,"0055BF",5,Blue,"0055BF"
213,2023,Medium Blue,"5A93DB",5,Blue,"0055BF"
212,2003,Dark Blue,"0A3463",5,Blue,"0055BF"
210,2006,Medium Blue,"5A93DB",5,Blue,"0055BF"
206,2002,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
202,1999,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
199,2021,Medium Blue,"5A93DB",5,Blue,"0055BF"
198,2003,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
193,1955,Blue,"0055BF",5,Blue,"0055BF"
186,2024,Trans-Blue Opal,"68BCC5",5,Blue,"0055BF"
185,2005,Sand Blue,"6074A1",5,Blue,"0055BF"
182,1999,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
182,2024,Medium Blue,"5A93DB",5,Blue,"0055BF"
180,1991,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
177,2020,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
172,2009,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
167,1961,Blue,"0055BF",5,Blue,"0055BF"
165,2005,Pastel Blue,"5AC4DA",5,Blue,"0055BF"
165,1994,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
165,2004,Maersk Blue,"3592C3",5,Blue,"0055BF"
165,2010,Pastel Blue,"5AC4DA",5,Blue,"0055BF"
164,2000,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
160,1996,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
160,2014,Dark Azure,"078BC9",5,Blue,"0055BF"
155,2006,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
153,2001,Sand Blue,"6074A1",5,Blue,"0055BF"
151,2023,Trans-Blue Opal,"68BCC5",5,Blue,"0055BF"
145,1990,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
143,2014,Sand Blue,"6074A1",5,Blue,"0055BF"
142,2003,Sand Blue,"6074A1",5,Blue,"0055BF"
140,2002,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
139,2018,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
138,2015,Dark Azure,"078BC9",5,Blue,"0055BF"
134,2001,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
132,1985,Maersk Blue,"3592C3",5,Blue,"0055BF"
129,2002,Sand Blue,"6074A1",5,Blue,"0055BF"
129,1994,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
121,2016,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
119,1998,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
119,2019,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
115,1980,Maersk Blue,"3592C3",5,Blue,"0055BF"
111,2001,Medium Blue,"5A93DB",5,Blue,"0055BF"
109,1995,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
101,2015,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
99,1996,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
98,2000,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
98,1993,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
97,2001,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
96,1949,Blue,"0055BF",5,Blue,"0055BF"
94,2003,Trans-Very Lt Blue,C1DFF0,5,Blue,"0055BF"
92,1988,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
91,1992,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
90,2005,Trans-Light Royal Blue,B4D4F7,5,Blue,"0055BF"
89,2002,Pearl Sand Blue,"7988A1",5,Blue,"0055BF"
88,1957,Blue,"0055BF",5,Blue,"0055BF"
87,2004,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
87,2024,Trans-Dark Blue Opal,"0020A0",5,Blue,"0055BF"
82,1991,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
80,1997,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
80,1963,Modulex Tile Blue,"0057A6",5,Blue,"0055BF"
79,1992,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
79,2022,Trans-Blue Opal,"68BCC5",5,Blue,"0055BF"
78,1998,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
77,2004,Trans-Very Lt Blue,C1DFF0,5,Blue,"0055BF"
75,2015,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
72,2005,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
71,2014,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
66,2012,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
64,2002,Dark Blue,"0A3463",5,Blue,"0055BF"
63,2004,Sky Blue,"7DBFDD",5,Blue,"0055BF"
63,2005,Royal Blue,"4C61DB",5,Blue,"0055BF"
62,2015,Sand Blue,"6074A1",5,Blue,"0055BF"
62,1985,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
61,1987,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
61,2006,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
59,2017,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
57,2012,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
55,1995,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
55,2007,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
54,2016,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
53,2020,Trans-Blue Opal,"68BCC5",5,Blue,"0055BF"
53,2006,Sand Blue,"6074A1",5,Blue,"0055BF"
53,2011,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
53,2000,Medium Blue,"5A93DB",5,Blue,"0055BF"
53,2023,Trans-Dark Blue Opal,"0020A0",5,Blue,"0055BF"
53,1990,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
52,1993,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
51,1989,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
50,1960,Blue,"0055BF",5,Blue,"0055BF"
49,1997,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
48,1985,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
48,2005,Trans-Very Lt Blue,C1DFF0,5,Blue,"0055BF"
46,1979,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
43,2013,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
41,2003,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
41,1981,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
40,2002,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
39,2013,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
36,2005,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
36,1987,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
35,1988,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
35,1986,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
33,1983,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
32,2005,Sky Blue,"7DBFDD",5,Blue,"0055BF"
31,2003,Sky Blue,"7DBFDD",5,Blue,"0055BF"
31,1989,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
31,1999,Medium Blue,"5A93DB",5,Blue,"0055BF"
29,2014,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
28,2012,Sand Blue,"6074A1",5,Blue,"0055BF"
26,2020,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
26,1986,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
26,2003,Pearl Sand Blue,"7988A1",5,Blue,"0055BF"
26,2022,Trans-Dark Blue Opal,"0020A0",5,Blue,"0055BF"
25,2019,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
24,1949,Vintage Blue,"039CBD",5,Blue,"0055BF"
24,2021,Trans-Dark Blue Opal,"0020A0",5,Blue,"0055BF"
24,2004,Pearl Sand Blue,"7988A1",5,Blue,"0055BF"
23,1997,Medium Blue,"5A93DB",5,Blue,"0055BF"
23,2004,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
21,1959,Blue,"0055BF",5,Blue,"0055BF"
20,1978,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
19,1963,Modulex Pastel Blue,"68AECE",5,Blue,"0055BF"
19,2012,Dark Azure,"078BC9",5,Blue,"0055BF"
18,1986,Maersk Blue,"3592C3",5,Blue,"0055BF"
18,1954,Blue,"0055BF",5,Blue,"0055BF"
18,1980,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
18,1995,Maersk Blue,"3592C3",5,Blue,"0055BF"
17,2006,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
16,1998,Medium Blue,"5A93DB",5,Blue,"0055BF"
16,2011,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
16,2010,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
15,2001,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
15,2007,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
15,2002,Light Blue,B4D2E3,5,Blue,"0055BF"
13,2017,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
13,2009,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
13,2006,Trans-Very Lt Blue,C1DFF0,5,Blue,"0055BF"
12,2003,Pearl Blue,"0059A3",5,Blue,"0055BF"
11,2008,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
10,1950,Blue,"0055BF",5,Blue,"0055BF"
9,2010,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
9,2005,Pearl Sand Blue,"7988A1",5,Blue,"0055BF"
9,2001,Dark Blue,"0A3463",5,Blue,"0055BF"
8,2011,Dark Azure,"078BC9",5,Blue,"0055BF"
8,2000,Light Blue,B4D2E3,5,Blue,"0055BF"
8,1963,Modulex Medium Blue,"61AFFF",5,Blue,"0055BF"
8,1984,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
8,1982,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
7,2018,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
7,2008,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
7,1974,Maersk Blue,"3592C3",5,Blue,"0055BF"
7,2000,Pastel Blue,"5AC4DA",5,Blue,"0055BF"
6,1956,Blue,"0055BF",5,Blue,"0055BF"
6,2015,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
6,2009,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
6,2022,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
6,2001,Light Blue,B4D2E3,5,Blue,"0055BF"
5,2016,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
5,2004,Dark Blue-Violet,"2032B0",5,Blue,"0055BF"
4,2005,Dark Blue-Violet,"2032B0",5,Blue,"0055BF"
4,2005,Pearl Blue,"0059A3",5,Blue,"0055BF"
4,2003,Duplo Blue,"009ECE",5,Blue,"0055BF"
4,2021,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
4,2003,Light Blue,B4D2E3,5,Blue,"0055BF"
4,1961,HO Dark Blue,"0A3463",5,Blue,"0055BF"
4,2006,Pearl Blue,"0059A3",5,Blue,"0055BF"
4,2006,Maersk Blue,"3592C3",5,Blue,"0055BF"
4,1992,Maersk Blue,"3592C3",5,Blue,"0055BF"
3,1993,Maersk Blue,"3592C3",5,Blue,"0055BF"
2,2007,Sky Blue,"7DBFDD",5,Blue,"0055BF"
2,2001,Chrome Blue,"6C96BF",5,Blue,"0055BF"
2,1953,Blue,"0055BF",5,Blue,"0055BF"
2,1964,HO Dark Blue,"0A3463",5,Blue,"0055BF"
2,2024,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
2,1995,Light Blue,B4D2E3,5,Blue,"0055BF"
2,1996,Light Blue,B4D2E3,5,Blue,"0055BF"
2,2004,Duplo Blue,"009ECE",5,Blue,"0055BF"
2,1999,Dark Blue,"0A3463",5,Blue,"0055BF"
2,2006,Pearl Sand Blue,"7988A1",5,Blue,"0055BF"
1,2013,Sand Blue,"6074A1",5,Blue,"0055BF"
1,1958,HO Medium Blue,"7396c8",5,Blue,"0055BF"
1,1958,HO Cyan,"5b98b3",5,Blue,"0055BF"
1,1965,HO Dark Blue,"0A3463",5,Blue,"0055BF"
1,1965,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
1,2009,Pearl Blue,"0059A3",5,Blue,"0055BF"
1,1958,HO Dark Blue,"0A3463",5,Blue,"0055BF"
1,1957,HO Sand Blue,"6e8aa6",5,Blue,"0055BF"
1,1961,HO Metallic Blue,"0d4763",5,Blue,"0055BF"
1,2007,Sand Blue,"6074A1",5,Blue,"0055BF"
1,1958,HO Sand Blue,"6e8aa6",5,Blue,"0055BF"
1,1965,HO Sand Blue,"6e8aa6",5,Blue,"0055BF"
1,2004,Duplo Medium Blue,"3E95B6",5,Blue,"0055BF"
1,2006,Chrome Blue,"6C96BF",5,Blue,"0055BF"
1,1958,HO Metallic Blue,"0d4763",5,Blue,"0055BF"
1,1998,Chrome Blue,"6C96BF",5,Blue,"0055BF"
1,2010,Sand Blue,"6074A1",5,Blue,"0055BF"
1,2006,Dark Blue-Violet,"2032B0",5,Blue,"0055BF"
1,1998,Light Blue,B4D2E3,5,Blue,"0055BF"
1,2023,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
1,1963,HO Azure,"1591cb",5,Blue,"0055BF"
1,1958,HO Metallic Sand Blue,"5f7d8c",5,Blue,"0055BF"
1,1959,HO Dark Blue,"0A3463",5,Blue,"0055BF"
14778,2022,Red,C91A09,4,Red,C91A09
14276,2021,Red,C91A09,4,Red,C91A09
14001,2023,Red,C91A09,4,Red,C91A09
13699,2020,Red,C91A09,4,Red,C91A09
10858,2019,Red,C91A09,4,Red,C91A09
10040,2024,Red,C91A09,4,Red,C91A09
9896,2018,Red,C91A09,4,Red,C91A09
9552,2017,Red,C91A09,4,Red,C91A09
9028,2010,Red,C91A09,4,Red,C91A09
8923,2007,Red,C91A09,4,Red,C91A09
8376,2006,Red,C91A09,4,Red,C91A09
7767,2013,Red,C91A09,4,Red,C91A09
7700,2014,Red,C91A09,4,Red,C91A09
7569,2015,Red,C91A09,4,Red,C91A09
7434,2009,Red,C91A09,4,Red,C91A09
7332,2011,Red,C91A09,4,Red,C91A09
7330,2016,Red,C91A09,4,Red,C91A09
7184,1998,Red,C91A09,4,Red,C91A09
6872,2005,Red,C91A09,4,Red,C91A09
6706,2008,Red,C91A09,4,Red,C91A09
6551,2012,Red,C91A09,4,Red,C91A09
5662,2004,Red,C91A09,4,Red,C91A09
5244,2003,Red,C91A09,4,Red,C91A09
5074,2002,Red,C91A09,4,Red,C91A09
4593,2022,Dark Red,"720E0F",4,Red,C91A09
4461,2021,Dark Red,"720E0F",4,Red,C91A09
4110,1991,Red,C91A09,4,Red,C91A09
4075,1997,Red,C91A09,4,Red,C91A09
4061,1985,Red,C91A09,4,Red,C91A09
4044,1990,Red,C91A09,4,Red,C91A09
3875,1996,Red,C91A09,4,Red,C91A09
3578,1999,Red,C91A09,4,Red,C91A09
3494,2001,Red,C91A09,4,Red,C91A09
3451,2000,Red,C91A09,4,Red,C91A09
3416,1995,Red,C91A09,4,Red,C91A09
3300,2023,Dark Red,"720E0F",4,Red,C91A09
3063,2020,Dark Red,"720E0F",4,Red,C91A09
2991,1994,Red,C91A09,4,Red,C91A09
2832,2018,Dark Red,"720E0F",4,Red,C91A09
2670,1987,Red,C91A09,4,Red,C91A09
2618,1978,Red,C91A09,4,Red,C91A09
2430,1973,Red,C91A09,4,Red,C91A09
2416,1976,Red,C91A09,4,Red,C91A09
2364,1966,Red,C91A09,4,Red,C91A09
2356,1986,Red,C91A09,4,Red,C91A09
2300,2024,Dark Red,"720E0F",4,Red,C91A09
2294,2019,Dark Red,"720E0F",4,Red,C91A09
2229,1993,Red,C91A09,4,Red,C91A09
2166,1980,Red,C91A09,4,Red,C91A09
2136,2011,Dark Red,"720E0F",4,Red,C91A09
2050,1977,Red,C91A09,4,Red,C91A09
1973,1992,Red,C91A09,4,Red,C91A09
1910,1969,Red,C91A09,4,Red,C91A09
1900,1968,Red,C91A09,4,Red,C91A09
1895,2015,Dark Red,"720E0F",4,Red,C91A09
1837,1971,Red,C91A09,4,Red,C91A09
1800,2017,Dark Red,"720E0F",4,Red,C91A09
1778,2005,Dark Red,"720E0F",4,Red,C91A09
1713,1989,Red,C91A09,4,Red,C91A09
1612,1981,Red,C91A09,4,Red,C91A09
1580,2013,Dark Red,"720E0F",4,Red,C91A09
1572,2016,Dark Red,"720E0F",4,Red,C91A09
1532,1975,Red,C91A09,4,Red,C91A09
1516,2012,Dark Red,"720E0F",4,Red,C91A09
1330,2008,Dark Red,"720E0F",4,Red,C91A09
1267,1972,Red,C91A09,4,Red,C91A09
1265,2014,Trans-Red,C91A09,4,Red,C91A09
1235,2009,Dark Red,"720E0F",4,Red,C91A09
1195,2007,Dark Red,"720E0F",4,Red,C91A09
1164,1979,Red,C91A09,4,Red,C91A09
1150,2017,Trans-Red,C91A09,4,Red,C91A09
1105,1988,Red,C91A09,4,Red,C91A09
1089,1970,Red,C91A09,4,Red,C91A09
1087,2015,Trans-Red,C91A09,4,Red,C91A09
1068,1967,Red,C91A09,4,Red,C91A09
1060,1983,Red,C91A09,4,Red,C91A09
1045,1982,Red,C91A09,4,Red,C91A09
1031,2014,Dark Red,"720E0F",4,Red,C91A09
1021,1974,Red,C91A09,4,Red,C91A09
1008,2018,Trans-Red,C91A09,4,Red,C91A09
958,2016,Trans-Red,C91A09,4,Red,C91A09
938,2010,Dark Red,"720E0F",4,Red,C91A09
887,2004,Dark Red,"720E0F",4,Red,C91A09
835,2019,Trans-Red,C91A09,4,Red,C91A09
826,2020,Trans-Red,C91A09,4,Red,C91A09
826,2010,Trans-Red,C91A09,4,Red,C91A09
780,2022,Trans-Red,C91A09,4,Red,C91A09
744,2013,Trans-Red,C91A09,4,Red,C91A09
742,2021,Trans-Red,C91A09,4,Red,C91A09
738,1984,Red,C91A09,4,Red,C91A09
718,2023,Trans-Red,C91A09,4,Red,C91A09
696,2008,Trans-Red,C91A09,4,Red,C91A09
658,2006,Dark Red,"720E0F",4,Red,C91A09
609,1963,Red,C91A09,4,Red,C91A09
594,2012,Trans-Red,C91A09,4,Red,C91A09
575,2009,Trans-Red,C91A09,4,Red,C91A09
567,2004,Trans-Red,C91A09,4,Red,C91A09
560,2024,Trans-Red,C91A09,4,Red,C91A09
545,2011,Trans-Red,C91A09,4,Red,C91A09
541,1961,Red,C91A09,4,Red,C91A09
538,2001,Sand Red,D67572,4,Red,C91A09
523,1964,Red,C91A09,4,Red,C91A09
511,2006,Trans-Red,C91A09,4,Red,C91A09
505,2007,Trans-Red,C91A09,4,Red,C91A09
488,1962,Red,C91A09,4,Red,C91A09
443,2003,Trans-Red,C91A09,4,Red,C91A09
395,1958,Red,C91A09,4,Red,C91A09
331,1965,Red,C91A09,4,Red,C91A09
327,2005,Trans-Red,C91A09,4,Red,C91A09
